frame_idx,level,iou_gate,model
978,0,0.30909091234207153,kan
979,0,0.30630630254745483,kan
980,0,0.3211009204387665,kan
981,0,0.3302752375602722,kan
982,0,0.3486238420009613,kan
983,0,0.33944955468177795,kan
976,1,0.4545454680919647,kan
977,1,0.46630728244781494,kan
978,1,0.45945945382118225,kan
979,1,0.46216216683387756,kan
980,1,0.46739131212234497,kan
981,1,0.46049046516418457,kan
982,1,0.448369562625885,kan
983,1,0.4498645067214966,kan
976,2,0.41596364974975586,kan
977,2,0.41748204827308655,kan
978,2,0.41426700353622437,kan
979,2,0.4151315689086914,kan
980,2,0.41584157943725586,kan
981,2,0.4134742319583893,kan
982,2,0.41534391045570374,kan
983,2,0.4170522093772888,kan
984,0,0.30645161867141724,kan
985,0,0.2800000011920929,kan
986,0,0.3008130192756653,kan
987,0,0.27642276883125305,kan
988,0,0.3008130192756653,kan
989,0,0.32231405377388,kan
990,0,0.3388429880142212,kan
991,0,0.3388429880142212,kan
984,1,0.4082687199115753,kan
985,1,0.4036458432674408,kan
986,1,0.41623038053512573,kan
987,1,0.4192708432674408,kan
988,1,0.4119170904159546,kan
989,1,0.4109947681427002,kan
990,1,0.43421053886413574,kan
991,1,0.4432717561721802,kan
984,2,0.39872610569000244,kan
985,2,0.39540815353393555,kan
986,2,0.3951561450958252,kan
987,2,0.3910827934741974,kan
988,2,0.3928571343421936,kan
989,2,0.3910827934741974,kan
990,2,0.3943841755390167,kan
991,2,0.39283430576324463,kan
992,0,0.28125,kan
993,0,0.2945736348628998,kan
994,0,0.3046875,kan
995,0,0.3046875,kan
996,0,0.3125,kan
997,0,0.31496062874794006,kan
998,0,0.33870968222618103,kan
999,0,0.31707316637039185,kan
992,1,0.3880208432674408,kan
993,1,0.3916448950767517,kan
994,1,0.40740740299224854,kan
995,1,0.4168865382671356,kan
996,1,0.4323607385158539,kan
997,1,0.4547872245311737,kan
998,1,0.437333345413208,kan
999,1,0.4224599003791809,kan
992,2,0.3492940366268158,kan
993,2,0.3562653660774231,kan
994,2,0.36262375116348267,kan
995,2,0.3667905926704407,kan
996,2,0.36747363209724426,kan
997,2,0.3695652186870575,kan
998,2,0.3662935197353363,kan
999,2,0.3683229684829712,kan
1000,0,0.3660714328289032,kan
1001,0,0.3482142984867096,kan
1002,0,0.3333333432674408,kan
1003,0,0.3125,kan
1004,0,0.3333333432674408,kan
1005,0,0.36036035418510437,kan
1006,0,0.36936935782432556,kan
1007,0,0.342342346906662,kan
1000,1,0.4000000059604645,kan
1001,1,0.41223403811454773,kan
1002,1,0.4139784872531891,kan
1003,1,0.40591397881507874,kan
1004,1,0.41961851716041565,kan
1005,1,0.45205479860305786,kan
1006,1,0.4532966911792755,kan
1007,1,0.4575342535972595,kan
1000,2,0.3781841993331909,kan
1001,2,0.3829093277454376,kan
1002,2,0.38713911175727844,kan
1003,2,0.3881579041481018,kan
1004,2,0.40529802441596985,kan
1005,2,0.41982701420783997,kan
1006,2,0.41860464215278625,kan
1007,2,0.41588786244392395,kan
1008,0,0.3030303120613098,kan
1009,0,0.3030303120613098,kan
1010,0,0.3333333432674408,kan
1011,0,0.3333333432674408,kan
1012,0,0.3181818127632141,kan
1013,0,0.31060606241226196,kan
1014,0,0.3181818127632141,kan
1015,0,0.3030303120613098,kan
1008,1,0.4175257682800293,kan
1009,1,0.3994845449924469,kan
1010,1,0.4025641083717346,kan
1011,1,0.4082687199115753,kan
1012,1,0.41298702359199524,kan
1013,1,0.40992167592048645,kan
1014,1,0.4088541567325592,kan
1015,1,0.3984375,kan
1008,2,0.4171696901321411,kan
1009,2,0.40912139415740967,kan
1010,2,0.4060402810573578,kan
1011,2,0.4055144488811493,kan
1012,2,0.40498653054237366,kan
1013,2,0.40648210048675537,kan
1014,2,0.4050033688545227,kan
1015,2,0.40202704071998596,kan
1016,0,0.3140496015548706,kan
1017,0,0.29411765933036804,kan
1018,0,0.2916666567325592,kan
1019,0,0.30000001192092896,kan
1020,0,0.31092438101768494,kan
1021,0,0.29411765933036804,kan
1022,0,0.3166666626930237,kan
1023,0,0.32773110270500183,kan
1016,1,0.3777777850627899,kan
1017,1,0.3629629611968994,kan
1018,1,0.36543211340904236,kan
1019,1,0.36049383878707886,kan
1020,1,0.36881187558174133,kan
1021,1,0.3681592047214508,kan
1022,1,0.3681592047214508,kan
1023,1,0.3819095492362976,kan
1016,2,0.395114928483963,kan
1017,2,0.3876967132091522,kan
1018,2,0.39164867997169495,kan
1019,2,0.40274766087532043,kan
1020,2,0.4203636348247528,kan
1021,2,0.41301169991493225,kan
1022,2,0.4102189838886261,kan
1023,2,0.4054054021835327,kan
1024,0,0.32773110270500183,kan
1025,0,0.3193277418613434,kan
1026,0,0.31355932354927063,kan
1027,0,0.2711864411830902,kan
1028,0,0.24369747936725616,kan
1029,0,0.2288135588169098,kan
1030,0,0.2521008551120758,kan
1031,0,0.28099173307418823,kan
1024,1,0.44285714626312256,kan
1025,1,0.4297994375228882,kan
1026,1,0.41547277569770813,kan
1027,1,0.39255014061927795,kan
1028,1,0.38395416736602783,kan
1029,1,0.3649425208568573,kan
1030,1,0.36103153228759766,kan
1031,1,0.36467236280441284,kan
1024,2,0.40505415201187134,kan
1025,2,0.40115857124328613,kan
1026,2,0.3896951973438263,kan
1027,2,0.38366156816482544,kan
1028,2,0.37636762857437134,kan
1029,2,0.36761486530303955,kan
1030,2,0.35953420400619507,kan
1031,2,0.3701818287372589,kan
1032,0,0.28070175647735596,kan
1033,0,0.2869565188884735,kan
1034,0,0.313043475151062,kan
1035,0,0.27826085686683655,kan
1036,0,0.2931034564971924,kan
1037,0,0.2931034564971924,kan
1038,0,0.27586206793785095,kan
1039,0,0.24137930572032928,kan
1032,1,0.338150292634964,kan
1033,1,0.3419540226459503,kan
1034,1,0.36206895112991333,kan
1035,1,0.3400576412677765,kan
1036,1,0.343839555978775,kan
1037,1,0.34188035130500793,kan
1038,1,0.34375,kan
1039,1,0.36023053526878357,kan
1032,2,0.3373403549194336,kan
1033,2,0.3365890383720398,kan
1034,2,0.3506787419319153,kan
1035,2,0.34391534328460693,kan
1036,2,0.3470456302165985,kan
1037,2,0.33851853013038635,kan
1038,2,0.3462109863758087,kan
1039,2,0.3536036014556885,kan
1040,0,0.15492957830429077,kan
1041,0,0.1690140813589096,kan
1042,0,0.18309858441352844,kan
1043,0,0.14084507524967194,kan
1044,0,0.14084507524967194,kan
1045,0,0.1690140813589096,kan
1046,0,0.14084507524967194,kan
1047,0,0.14084507524967194,kan
1040,1,0.20720720291137695,kan
1041,1,0.2136363685131073,kan
1042,1,0.21266968548297882,kan
1043,1,0.20361991226673126,kan
1044,1,0.1764705926179886,kan
1045,1,0.20814479887485504,kan
1046,1,0.2054794579744339,kan
1047,1,0.22374428808689117,kan
1040,2,0.24563953280448914,kan
1041,2,0.25773194432258606,kan
1042,2,0.2677514851093292,kan
1043,2,0.25915080308914185,kan
1044,2,0.26035502552986145,kan
1045,2,0.2751479148864746,kan
1046,2,0.2759643793106079,kan
1047,2,0.27123695611953735,kan
1048,0,0.10606060922145844,kan
1049,0,0.13846154510974884,kan
1050,0,0.1538461595773697,kan
1051,0,0.1538461595773697,kan
1052,0,0.16923077404499054,kan
1053,0,0.16923077404499054,kan
1054,0,0.16923077404499054,kan
1055,0,0.13846154510974884,kan
1048,1,0.23157894611358643,kan
1049,1,0.23655913770198822,kan
1050,1,0.2393617033958435,kan
1051,1,0.24468085169792175,kan
1052,1,0.23529411852359772,kan
1053,1,0.2526881694793701,kan
1054,1,0.2245989292860031,kan
1055,1,0.1989247351884842,kan
1048,2,0.28407225012779236,kan
1049,2,0.2947019934654236,kan
1050,2,0.30514097213745117,kan
1051,2,0.30936455726623535,kan
1052,2,0.28762543201446533,kan
1053,2,0.2902684509754181,kan
1054,2,0.28355705738067627,kan
1055,2,0.2830820679664612,kan
1056,0,0.16923077404499054,kan
1057,0,0.15625,kan
1058,0,0.109375,kan
1059,0,0.109375,kan
1060,0,0.109375,kan
1061,0,0.1111111119389534,kan
1062,0,0.1428571492433548,kan
1063,0,0.1269841343164444,kan
1056,1,0.20555555820465088,kan
1057,1,0.2247191071510315,kan
1058,1,0.18994413316249847,kan
1059,1,0.1910112351179123,kan
1060,1,0.20338982343673706,kan
1061,1,0.17514124512672424,kan
1062,1,0.22727273404598236,kan
1063,1,0.22285714745521545,kan
1056,2,0.2136222869157791,kan
1057,2,0.23712947964668274,kan
1058,2,0.23307086527347565,kan
1059,2,0.23444975912570953,kan
1060,2,0.24242424964904785,kan
1061,2,0.2207999974489212,kan
1062,2,0.24358974397182465,kan
1063,2,0.23993559181690216,kan
1064,0,0.0923076942563057,kan
1065,0,0.1538461595773697,kan
1066,0,0.13846154510974884,kan
1067,0,0.1230769231915474,kan
1068,0,0.0923076942563057,kan
1069,0,0.16923077404499054,kan
1070,0,0.13846154510974884,kan
1071,0,0.0923076942563057,kan
1064,1,0.19075144827365875,kan
1065,1,0.19767442345619202,kan
1066,1,0.20467835664749146,kan
1067,1,0.19411765038967133,kan
1068,1,0.16470588743686676,kan
1069,1,0.19883041083812714,kan
1070,1,0.1823529452085495,kan
1071,1,0.1764705926179886,kan
1064,2,0.19224806129932404,kan
1065,2,0.2037617564201355,kan
1066,2,0.1996830403804779,kan
1067,2,0.19457735121250153,kan
1068,2,0.18810290098190308,kan
1069,2,0.20096462965011597,kan
1070,2,0.19547657668590546,kan
1071,2,0.1944894641637802,kan
1072,0,0.10000000149011612,kan
1073,0,0.10000000149011612,kan
1074,0,0.10000000149011612,kan
1075,0,0.0714285746216774,kan
1076,0,0.08571428805589676,kan
1077,0,0.10000000149011612,kan
1078,0,0.05714285746216774,kan
1079,0,0.11428571492433548,kan
1072,1,0.1834319531917572,kan
1073,1,0.16470588743686676,kan
1074,1,0.17159762978553772,kan
1075,1,0.1607142835855484,kan
1076,1,0.1547619104385376,kan
1077,1,0.1547619104385376,kan
1078,1,0.1369047611951828,kan
1079,1,0.1547619104385376,kan
1072,2,0.18989546597003937,kan
1073,2,0.20069807767868042,kan
1074,2,0.20244328677654266,kan
1075,2,0.19859401881694794,kan
1076,2,0.19156414270401,kan
1077,2,0.18133802711963654,kan
1078,2,0.17253521084785461,kan
1079,2,0.17605634033679962,kan
1080,0,0.1304347813129425,kan
1081,0,0.10869564861059189,kan
1082,0,0.15217390656471252,kan
1083,0,0.1304347813129425,kan
1084,0,0.08695652335882187,kan
1085,0,0.08695652335882187,kan
1086,0,0.08695652335882187,kan
1087,0,0.08695652335882187,kan
1080,1,0.14465409517288208,kan
1081,1,0.138364776968956,kan
1082,1,0.16352201998233795,kan
1083,1,0.138364776968956,kan
1084,1,0.11320754885673523,kan
1085,1,0.14465409517288208,kan
1086,1,0.10062892735004425,kan
1087,1,0.11949685215950012,kan
1080,2,0.16423358023166656,kan
1081,2,0.162705659866333,kan
1082,2,0.17032967507839203,kan
1083,2,0.157798171043396,kan
1084,2,0.13577981293201447,kan
1085,2,0.1651376187801361,kan
1086,2,0.1376146823167801,kan
1087,2,0.1376146823167801,kan
1088,0,0.3207547068595886,kan
1089,0,0.33018869161605835,kan
1090,0,0.33018869161605835,kan
1091,0,0.33018869161605835,kan
1092,0,0.349056601524353,kan
1093,0,0.35849055647850037,kan
1094,0,0.35849055647850037,kan
1095,0,0.3396226465702057,kan
1088,1,0.39162561297416687,kan
1089,1,0.39162561297416687,kan
1090,1,0.403940886259079,kan
1091,1,0.4137931168079376,kan
1092,1,0.4137931168079376,kan
1093,1,0.41871920228004456,kan
1094,1,0.41133004426956177,kan
1095,1,0.39408865571022034,kan
1088,2,0.32926830649375916,kan
1089,2,0.33197832107543945,kan
1090,2,0.3290453553199768,kan
1091,2,0.33918920159339905,kan
1092,2,0.3414141535758972,kan
1093,2,0.34139785170555115,kan
1094,2,0.3360215127468109,kan
1095,2,0.32637953758239746,kan
1096,0,0.315315306186676,kan
1097,0,0.30630630254745483,kan
1098,0,0.28828829526901245,kan
1099,0,0.30630630254745483,kan
1100,0,0.33944955468177795,kan
1101,0,0.3486238420009613,kan
1102,0,0.35779815912246704,kan
1103,0,0.3486238420009613,kan
1096,1,0.4211956560611725,kan
1097,1,0.41734418272972107,kan
1098,1,0.41304346919059753,kan
1099,1,0.4027026891708374,kan
1100,1,0.4207650125026703,kan
1101,1,0.40109890699386597,kan
1102,1,0.40547946095466614,kan
1103,1,0.4356164336204529,kan
1096,2,0.3949579894542694,kan
1097,2,0.3809192180633545,kan
1098,2,0.3821478486061096,kan
1099,2,0.3828451931476593,kan
1100,2,0.3777932822704315,kan
1101,2,0.36376211047172546,kan
1102,2,0.36093857884407043,kan
1103,2,0.375342458486557,kan
1104,0,0.30434781312942505,kan
1105,0,0.3115941882133484,kan
1106,0,0.3115941882133484,kan
1107,0,0.3333333432674408,kan
1108,0,0.34057971835136414,kan
1109,0,0.3188405930995941,kan
1110,0,0.34057971835136414,kan
1111,0,0.3478260934352875,kan
1104,1,0.3093922734260559,kan
1105,1,0.31123387813568115,kan
1106,1,0.3180147111415863,kan
1107,1,0.33639705181121826,kan
1108,1,0.34191176295280457,kan
1109,1,0.34558823704719543,kan
1110,1,0.3559632897377014,kan
1111,1,0.36330273747444153,kan
1104,2,0.24706482887268066,kan
1105,2,0.2387682944536209,kan
1106,2,0.2427135705947876,kan
1107,2,0.25,kan
1108,2,0.26156142354011536,kan
1109,2,0.2706467807292938,kan
1110,2,0.28550148010253906,kan
1111,2,0.2925136387348175,kan
1112,0,0.3288590610027313,kan
1113,0,0.34228187799453735,kan
1114,0,0.34228187799453735,kan
1115,0,0.3758389353752136,kan
1116,0,0.3624161183834076,kan
1117,0,0.34228187799453735,kan
1118,0,0.34228187799453735,kan
1119,0,0.3154362440109253,kan
1112,1,0.3128930926322937,kan
1113,1,0.31446540355682373,kan
1114,1,0.33018869161605835,kan
1115,1,0.3522012531757355,kan
1116,1,0.3411949574947357,kan
1117,1,0.3207547068595886,kan
1118,1,0.31446540355682373,kan
1119,1,0.3113207519054413,kan
1112,2,0.2939252257347107,kan
1113,2,0.29827022552490234,kan
1114,2,0.30812326073646545,kan
1115,2,0.3272642493247986,kan
1116,2,0.3213786780834198,kan
1117,2,0.3028891086578369,kan
1118,2,0.2951582968235016,kan
1119,2,0.2851162850856781,kan
1120,0,0.27464789152145386,kan
1121,0,0.23943662643432617,kan
1122,0,0.20714285969734192,kan
1123,0,0.1785714328289032,kan
1124,0,0.18705035746097565,kan
1125,0,0.19708029925823212,kan
1126,0,0.18978102505207062,kan
1127,0,0.16058394312858582,kan
1120,1,0.2828618884086609,kan
1121,1,0.2525252401828766,kan
1122,1,0.18305084109306335,kan
1123,1,0.1503378450870514,kan
1124,1,0.17094017565250397,kan
1125,1,0.17435897886753082,kan
1126,1,0.16385135054588318,kan
1127,1,0.14940577745437622,kan
1120,2,0.3181076645851135,kan
1121,2,0.26127612590789795,kan
1122,2,0.19140625,kan
1123,2,0.14763231575489044,kan
1124,2,0.16459977626800537,kan
1125,2,0.19077448546886444,kan
1126,2,0.1967686116695404,kan
1127,2,0.1990632265806198,kan
1128,0,0.10370370000600815,kan
1129,0,0.13333334028720856,kan
1130,0,0.1666666716337204,kan
1131,0,0.19083969295024872,kan
1132,0,0.17692308127880096,kan
1133,0,0.17322835326194763,kan
1134,0,0.19200000166893005,kan
1135,0,0.19672131538391113,kan
1128,1,0.12241379171609879,kan
1129,1,0.1649305522441864,kan
1130,1,0.19649122655391693,kan
1131,1,0.20921985805034637,kan
1132,1,0.19821429252624512,kan
1133,1,0.2007233202457428,kan
1134,1,0.20588235557079315,kan
1135,1,0.19109462201595306,kan
1128,2,0.09185441583395004,kan
1129,2,0.14021927118301392,kan
1130,2,0.16160458326339722,kan
1131,2,0.16753022372722626,kan
1132,2,0.1667652279138565,kan
1133,2,0.16465620696544647,kan
1134,2,0.17305314540863037,kan
1135,2,0.16991819441318512,kan
1136,0,0.1489361673593521,kan
1137,0,0.12857143580913544,kan
1138,0,0.12230215966701508,kan
1139,0,0.11594203114509583,kan
1140,0,0.10218977928161621,kan
1141,0,0.09558823704719543,kan
1142,0,0.07407407462596893,kan
1143,0,0.06716418266296387,kan
1136,1,0.1483420580625534,kan
1137,1,0.13787084817886353,kan
1138,1,0.125,kan
1139,1,0.1236749142408371,kan
1140,1,0.11545293033123016,kan
1141,1,0.1014234870672226,kan
1142,1,0.0854092538356781,kan
1143,1,0.06049821898341179,kan
1136,2,0.10607866197824478,kan
1137,2,0.1178985983133316,kan
1138,2,0.125,kan
1139,2,0.1320512890815735,kan
1140,2,0.12899023294448853,kan
1141,2,0.1206328272819519,kan
1142,2,0.10159362852573395,kan
1143,2,0.07954545319080353,kan
1144,0,0.057851240038871765,kan
1145,0,0.024793388321995735,kan
1146,0,0.02500000037252903,kan
1147,0,0.03333333507180214,kan
1148,0,0.05000000074505806,kan
1149,0,0.02521008439362049,kan
1150,0,0.042016807943582535,kan
1151,0,0.06722689419984818,kan
1144,1,0.06047516316175461,kan
1145,1,0.043290045112371445,kan
1146,1,0.03695652261376381,kan
1147,1,0.026143791154026985,kan
1148,1,0.034934498369693756,kan
1149,1,0.034934498369693756,kan
1150,1,0.04803493618965149,kan
1151,1,0.061135370284318924,kan
1144,2,0.018387552350759506,kan
1145,2,0.02010050229728222,kan
1146,2,0.02045288495719433,kan
1147,2,0.02074074000120163,kan
1148,2,0.029104476794600487,kan
1149,2,0.044327571988105774,kan
1150,2,0.06797583401203156,kan
1151,2,0.08610271662473679,kan
1152,0,0.09345794469118118,kan
1153,0,0.09345794469118118,kan
1154,0,0.10280373692512512,kan
1155,0,0.11214952915906906,kan
1156,0,0.10280373692512512,kan
1157,0,0.11214952915906906,kan
1158,0,0.10280373692512512,kan
1159,0,0.11214952915906906,kan
1152,1,0.08020050078630447,kan
1153,1,0.09273182600736618,kan
1154,1,0.10723192244768143,kan
1155,1,0.10999999940395355,kan
1156,1,0.11249999701976776,kan
1157,1,0.11749999970197678,kan
1158,1,0.11528822034597397,kan
1159,1,0.12030075490474701,kan
1152,2,0.07792207598686218,kan
1153,2,0.08512160181999207,kan
1154,2,0.09232954680919647,kan
1155,2,0.09496811032295227,kan
1156,2,0.0983026847243309,kan
1157,2,0.0983026847243309,kan
1158,2,0.10106007009744644,kan
1159,2,0.10764872282743454,kan
1160,0,0.09900990128517151,kan
1161,0,0.10891088843345642,kan
1162,0,0.10891088843345642,kan
1163,0,0.12871287763118744,kan
1164,0,0.11881188303232193,kan
1165,0,0.12871287763118744,kan
1166,0,0.13725490868091583,kan
1167,0,0.12745098769664764,kan
1160,1,0.11944444477558136,kan
1161,1,0.125,kan
1162,1,0.13966479897499084,kan
1163,1,0.14804469048976898,kan
1164,1,0.14525139331817627,kan
1165,1,0.15168538689613342,kan
1166,1,0.15126051008701324,kan
1167,1,0.1488763988018036,kan
1160,2,0.14195866882801056,kan
1161,2,0.1459265947341919,kan
1162,2,0.14795008301734924,kan
1163,2,0.15199999511241913,kan
1164,2,0.15240642428398132,kan
1165,2,0.15625,kan
1166,2,0.15625,kan
1167,2,0.15075825154781342,kan
1168,0,0.1946902722120285,kan
1169,0,0.20353981852531433,kan
1170,0,0.1946902722120285,kan
1171,0,0.18584071099758148,kan
1172,0,0.18584071099758148,kan
1173,0,0.18584071099758148,kan
1174,0,0.1666666716337204,kan
1175,0,0.15789473056793213,kan
1168,1,0.2056277096271515,kan
1169,1,0.20390455424785614,kan
1170,1,0.20390455424785614,kan
1171,1,0.19956615567207336,kan
1172,1,0.20000000298023224,kan
1173,1,0.197826087474823,kan
1174,1,0.19389978051185608,kan
1175,1,0.1895424872636795,kan
1168,2,0.3535911738872528,kan
1169,2,0.3527239263057709,kan
1170,2,0.3462963104248047,kan
1171,2,0.34697675704956055,kan
1172,2,0.3529411852359772,kan
1173,2,0.3479887843132019,kan
1174,2,0.3430178165435791,kan
1175,2,0.3414634168148041,kan
1176,0,0.12403100728988647,kan
1177,0,0.140625,kan
1178,0,0.140625,kan
1179,0,0.125,kan
1180,0,0.12598425149917603,kan
1181,0,0.13385826349258423,kan
1182,0,0.13385826349258423,kan
1183,0,0.14960630238056183,kan
1176,1,0.19346733391284943,kan
1177,1,0.21265822649002075,kan
1178,1,0.21628499031066895,kan
1179,1,0.20663265883922577,kan
1180,1,0.20460358262062073,kan
1181,1,0.20716112852096558,kan
1182,1,0.19437339901924133,kan
1183,1,0.19693094491958618,kan
1176,2,0.3162650465965271,kan
1177,2,0.3313008248806,kan
1178,2,0.3288934528827667,kan
1179,2,0.33022773265838623,kan
1180,2,0.3326381742954254,kan
1181,2,0.3298429250717163,kan
1182,2,0.3141361176967621,kan
1183,2,0.31832459568977356,kan
1184,0,0.171875,kan
1185,0,0.171875,kan
1186,0,0.15625,kan
1187,0,0.1484375,kan
1188,0,0.15625,kan
1189,0,0.1484375,kan
1190,0,0.171875,kan
1191,0,0.1472868174314499,kan
1184,1,0.19750000536441803,kan
1185,1,0.18250000476837158,kan
1186,1,0.20000000298023224,kan
1187,1,0.19651740789413452,kan
1188,1,0.20099255442619324,kan
1189,1,0.2014925330877304,kan
1190,1,0.22750000655651093,kan
1191,1,0.23499999940395355,kan
1184,2,0.283973753452301,kan
1185,2,0.2780395746231079,kan
1186,2,0.29489603638648987,kan
1187,2,0.29131653904914856,kan
1188,2,0.2871652841567993,kan
1189,2,0.29059040546417236,kan
1190,2,0.3159366250038147,kan
1191,2,0.3354838788509369,kan
1192,0,0.15942029654979706,kan
1193,0,0.18840579688549042,kan
1194,0,0.22058823704719543,kan
1195,0,0.21167883276939392,kan
1196,0,0.2014925330877304,kan
1197,0,0.2132352888584137,kan
1198,0,0.21481481194496155,kan
1199,0,0.21481481194496155,kan
1192,1,0.21338912844657898,kan
1193,1,0.22058823704719543,kan
1194,1,0.24731183052062988,kan
1195,1,0.24101479351520538,kan
1196,1,0.23225806653499603,kan
1197,1,0.23655913770198822,kan
1198,1,0.25161290168762207,kan
1199,1,0.24946236610412598,kan
1192,2,0.252517431974411,kan
1193,2,0.2669260799884796,kan
1194,2,0.29567307233810425,kan
1195,2,0.30824658274650574,kan
1196,2,0.32747069001197815,kan
1197,2,0.3366834223270416,kan
1198,2,0.3551088869571686,kan
1199,2,0.357621431350708,kan
1200,0,0.11290322244167328,kan
1201,0,0.08064515888690948,kan
1202,0,0.08064515888690948,kan
1203,0,0.08064515888690948,kan
1204,0,0.0634920671582222,kan
1205,0,0.11290322244167328,kan
1206,0,0.1111111119389534,kan
1207,0,0.1111111119389534,kan
1200,1,0.04984423518180847,kan
1201,1,0.04049844294786453,kan
1202,1,0.04984423518180847,kan
1203,1,0.05295950174331665,kan
1204,1,0.05919003114104271,kan
1205,1,0.06542056053876877,kan
1206,1,0.06230529770255089,kan
1207,1,0.06521739065647125,kan
1200,2,0.15243902802467346,kan
1201,2,0.13569937646389008,kan
1202,2,0.13097712397575378,kan
1203,2,0.13664595782756805,kan
1204,2,0.14822547137737274,kan
1205,2,0.1530398279428482,kan
1206,2,0.15226337313652039,kan
1207,2,0.14906832575798035,kan
1208,0,0.05681818351149559,kan
1209,0,0.05681818351149559,kan
1210,0,0.06818182021379471,kan
1211,0,0.05681818351149559,kan
1212,0,0.07954545319080353,kan
1213,0,0.04545454680919647,kan
1214,0,0.04545454680919647,kan
1215,0,0.05681818351149559,kan
1208,1,0.07058823853731155,kan
1209,1,0.058139536529779434,kan
1210,1,0.08235294371843338,kan
1211,1,0.09019608050584793,kan
1212,1,0.09055118262767792,kan
1213,1,0.07058823853731155,kan
1214,1,0.07086614519357681,kan
1215,1,0.06692913174629211,kan
1208,2,0.15144766867160797,kan
1209,2,0.14000000059604645,kan
1210,2,0.1629464328289032,kan
1211,2,0.15625,kan
1212,2,0.1655328869819641,kan
1213,2,0.15717539191246033,kan
1214,2,0.13605442643165588,kan
1215,2,0.1480637788772583,kan
1216,0,0.03809523954987526,kan
1217,0,0.01904761977493763,kan
1218,0,0.01904761977493763,kan
1219,0,0.0476190485060215,kan
1220,0,0.02857142873108387,kan
1221,0,0.02857142873108387,kan
1222,0,0.01886792480945587,kan
1223,0,0.01904761977493763,kan
1216,1,0.062043797224760056,kan
1217,1,0.05128205195069313,kan
1218,1,0.05514705926179886,kan
1219,1,0.05882352963089943,kan
1220,1,0.04779411852359772,kan
1221,1,0.05860805884003639,kan
1222,1,0.09191176295280457,kan
1223,1,0.05882352963089943,kan
1216,2,0.11860940605401993,kan
1217,2,0.11134020984172821,kan
1218,2,0.11363636702299118,kan
1219,2,0.1141078844666481,kan
1220,2,0.125,kan
1221,2,0.11134020984172821,kan
1222,2,0.1260162591934204,kan
1223,2,0.12008281797170639,kan
1224,0,0.019417475908994675,kan
1225,0,0.03883495181798935,kan
1226,0,0.019417475908994675,kan
1227,0,0.03883495181798935,kan
1228,0,0.058252427726984024,kan
1229,0,0.06796116381883621,kan
1230,0,0.029126213863492012,kan
1231,0,0.03883495181798935,kan
1224,1,0.06498195230960846,kan
1225,1,0.06137184053659439,kan
1226,1,0.06137184053659439,kan
1227,1,0.06137184053659439,kan
1228,1,0.06474819779396057,kan
1229,1,0.05415162444114685,kan
1230,1,0.05415162444114685,kan
1231,1,0.04693140834569931,kan
1224,2,0.07758620381355286,kan
1225,2,0.095238097012043,kan
1226,2,0.1183035746216774,kan
1227,2,0.13073395192623138,kan
1228,2,0.14055299758911133,kan
1229,2,0.14318706095218658,kan
1230,2,0.13333334028720856,kan
1231,2,0.10829493403434753,kan
1232,0,0.042016807943582535,kan
1233,0,0.008403361774981022,kan
1234,0,0.03361344709992409,kan
1235,0,0.03361344709992409,kan
1236,0,0.016806723549962044,kan
1237,0,0.02521008439362049,kan
1238,0,0.03361344709992409,kan
1239,0,0.008403361774981022,kan
1232,1,0.014084506779909134,kan
1233,1,0.02142857201397419,kan
1234,1,0.0357142873108387,kan
1235,1,0.05860805884003639,kan
1236,1,0.05128205195069313,kan
1237,1,0.0476190485060215,kan
1238,1,0.05128205195069313,kan
1239,1,0.03663003817200661,kan
1232,2,0.012232416309416294,kan
1233,2,0.015243902802467346,kan
1234,2,0.03554868698120117,kan
1235,2,0.06441223621368408,kan
1236,2,0.09703947603702545,kan
1237,2,0.08760330826044083,kan
1238,2,0.1006600633263588,kan
1239,2,0.08099173754453659,kan
1240,0,0.03478260710835457,kan
1241,0,0.017391303554177284,kan
1242,0,0.017391303554177284,kan
1243,0,0.03478260710835457,kan
1244,0,0.017391303554177284,kan
1245,0,0.0260869562625885,kan
1246,0,0.03478260710835457,kan
1247,0,0.03478260710835457,kan
1240,1,0.027027027681469917,kan
1241,1,0.04109589010477066,kan
1242,1,0.06976744532585144,kan
1243,1,0.060465116053819656,kan
1244,1,0.055813953280448914,kan
1245,1,0.07906977087259293,kan
1246,1,0.0651162788271904,kan
1247,1,0.06976744532585144,kan
1240,2,0.0301204826682806,kan
1241,2,0.036437246948480606,kan
1242,2,0.06694560497999191,kan
1243,2,0.0982532724738121,kan
1244,2,0.1150442510843277,kan
1245,2,0.12860310077667236,kan
1246,2,0.1308203935623169,kan
1247,2,0.11086474359035492,kan
1248,0,0.13924050331115723,kan
1249,0,0.15189872682094574,kan
1250,0,0.15189872682094574,kan
1251,0,0.13924050331115723,kan
1252,0,0.1265822798013687,kan
1253,0,0.13924050331115723,kan
1254,0,0.17721518874168396,kan
1255,0,0.20253165066242218,kan
1248,1,0.18490566313266754,kan
1249,1,0.1924528330564499,kan
1250,1,0.2037735879421234,kan
1251,1,0.20000000298023224,kan
1252,1,0.2075471729040146,kan
1253,1,0.22264151275157928,kan
1254,1,0.23773585259914398,kan
1255,1,0.2490566074848175,kan
1248,2,0.3229508101940155,kan
1249,2,0.3163934350013733,kan
1250,2,0.3393442630767822,kan
1251,2,0.34918034076690674,kan
1252,2,0.35245901346206665,kan
